algorithm,way,sourceSize,matchResultsSize,matchResults_rate,lz4,lz4_rate,gz,gz_rate,bz,bz_rate,7z,7z_rate,zip,zip_rate,double_lz4,double_lz4_rate,double_gz,double_gz_rate,double_bz,double_bz_rate,double_7z,double_7z_rate,double_zip,double_zip_rate
Drain_results,Proxifier_0.50,103718,12423,0.11978,15312,0.14763,9030,0.08706,5982,0.05768,7621,0.07348,9119,0.08792,7228,0.06969,4068,0.03922,3561,0.03433,3826,0.03689,4163,0.04014
Drain_results,BGL_0.20,121603,59063,0.4857,26059,0.2143,16038,0.13189,14539,0.11956,12750,0.10485,16127,0.13262,11981,0.09853,7982,0.06564,8093,0.06655,7182,0.05906,8077,0.06642
Drain_results,Zookeeper_0.20,190702,6746,0.03537,23524,0.12335,14227,0.0746,9716,0.05095,11587,0.06076,14316,0.07507,3419,0.01793,1463,0.00767,1272,0.00667,1524,0.00799,1558,0.00817
Drain_results,Proxifier_0.60,82681,9658,0.11681,11826,0.14303,6967,0.08426,4655,0.0563,6033,0.07297,7056,0.08534,5535,0.06694,3097,0.03746,2696,0.03261,2965,0.03586,3192,0.03861
Drain_results,BGL_0.90,31473,25500,0.81022,5058,0.16071,3216,0.10218,3353,0.10654,2985,0.09484,3305,0.10501,3552,0.11286,2312,0.07346,2390,0.07594,2211,0.07025,2407,0.07648
Drain_results,HPC_0.40,72718,22727,0.31254,19173,0.26366,10550,0.14508,8917,0.12262,8060,0.11084,10639,0.1463,2875,0.03954,1191,0.01638,870,0.01196,1258,0.0173,1286,0.01768
Drain_results,BGL_0.60,82895,49003,0.59115,16600,0.20025,10192,0.12295,10053,0.12127,8666,0.10454,10281,0.12402,10083,0.12164,6691,0.08072,6927,0.08356,6059,0.07309,6786,0.08186
Drain_results,HPC_0.70,46705,14700,0.31474,9603,0.20561,5547,0.11877,4505,0.09646,4302,0.09211,5636,0.12067,988,0.02115,579,0.0124,534,0.01143,679,0.01454,674,0.01443
Drain_results,BGL_0.70,64407,37211,0.57775,12270,0.19051,7728,0.11999,7715,0.11979,6693,0.10392,7817,0.12137,7741,0.12019,5042,0.07828,5283,0.08203,4689,0.0728,5137,0.07976
Drain_results,Proxifier_0.70,61690,7422,0.12031,8580,0.13908,5093,0.08256,3532,0.05725,4463,0.07235,5182,0.084,3891,0.06307,2213,0.03587,2019,0.03273,2174,0.03524,2308,0.03741
Drain_results,HPC_0.10,108977,23861,0.21895,29340,0.26923,15801,0.14499,14278,0.13102,12361,0.11343,15890,0.14581,4740,0.0435,2166,0.01988,1871,0.01717,2134,0.01958,2261,0.02075
Drain_results,BGL_0.80,45267,32017,0.70729,8403,0.18563,5308,0.11726,5390,0.11907,4663,0.10301,5397,0.11923,5794,0.128,3767,0.08322,3978,0.08788,3526,0.07789,3862,0.08532
Drain_results,HDFS_0.80,50849,7185,0.1413,15824,0.3112,9976,0.19619,7944,0.15623,8506,0.16728,10065,0.19794,1684,0.03312,941,0.01851,803,0.01579,1034,0.02033,1036,0.02037
Drain_results,BGL_0.30,111300,58887,0.52908,23539,0.21149,14442,0.12976,13424,0.12061,11777,0.10581,14531,0.13056,11517,0.10348,7723,0.06939,7837,0.07041,6940,0.06235,7818,0.07024
Drain_results,HDFS_0.20,208156,17334,0.08327,68472,0.32895,39087,0.18778,30662,0.1473,33341,0.16017,39176,0.18821,4632,0.02225,2163,0.01039,1695,0.00814,2170,0.01042,2258,0.01085
Drain_results,Proxifier_0.20,166865,20485,0.12276,25482,0.15271,14842,0.08895,9871,0.05916,12946,0.07758,14931,0.08948,12185,0.07302,6904,0.04137,5969,0.03577,6379,0.03823,6999,0.04194
Drain_results,HDFS_0.50,131613,16805,0.12768,44698,0.33962,26037,0.19783,20183,0.15335,21938,0.16669,26126,0.19851,3718,0.02825,1909,0.0145,1474,0.0112,1940,0.01474,2004,0.01523
Drain_results,HDFS_0.90,25582,3569,0.13951,8352,0.32648,5248,0.20514,4450,0.17395,4625,0.18079,5337,0.20862,914,0.03573,547,0.02138,536,0.02095,654,0.02556,642,0.0251
FT_tree_results,HPC_0.20,90256,12017,0.13314,24920,0.2761,13429,0.14879,11959,0.1325,10429,0.11555,13518,0.14977,3272,0.03625,1271,0.01408,1059,0.01173,1343,0.01488,1366,0.01513
FT_tree_results,HDFS_0.60,106287,13594,0.1279,36417,0.34263,21312,0.20051,16654,0.15669,17944,0.16883,21401,0.20135,3095,0.02912,1605,0.0151,1270,0.01195,1647,0.0155,1700,0.01599
FT_tree_results,HDFS_0.70,81217,10991,0.13533,28692,0.35328,16845,0.20741,13353,0.16441,14279,0.17581,16934,0.2085,2426,0.02987,1317,0.01622,1085,0.01336,1382,0.01702,1412,0.01739
FT_tree_results,Zookeeper_0.10,212830,25123,0.11804,25582,0.1202,15225,0.07154,10292,0.04836,12483,0.05865,15314,0.07195,5537,0.02602,2861,0.01344,2313,0.01087,2883,0.01355,2956,0.01389
FT_tree_results,HPC_0.30,81320,10855,0.13348,22331,0.27461,12105,0.14886,10649,0.13095,9302,0.11439,12194,0.14995,2784,0.03424,1087,0.01337,938,0.01153,1177,0.01447,1182,0.01454
FT_tree_results,Zookeeper_0.60,95867,16043,0.16735,12617,0.13161,7911,0.08252,6048,0.06309,6670,0.06958,8000,0.08345,3457,0.03606,1778,0.01855,1503,0.01568,1843,0.01922,1873,0.01954
FT_tree_results,Zookeeper_0.30,165392,22976,0.13892,20042,0.12118,12191,0.07371,8559,0.05175,9905,0.05989,12280,0.07425,5101,0.03084,2462,0.01489,1995,0.01206,2487,0.01504,2557,0.01546
FT_tree_results,Zookeeper_0.80,46797,7368,0.15745,5532,0.11821,3480,0.07436,3035,0.06485,3259,0.06964,3569,0.07627,1496,0.03197,780,0.01667,691,0.01477,882,0.01885,875,0.0187
FT_tree_results,HDFS_0.30,182234,22512,0.12353,60847,0.33389,34862,0.1913,26950,0.14789,29643,0.16266,34951,0.19179,4925,0.02703,2456,0.01348,1829,0.01004,2439,0.01338,2551,0.014
FT_tree_results,Proxifier_0.30,145574,38433,0.26401,22151,0.15216,12871,0.08842,8715,0.05987,11248,0.07727,12960,0.08903,11751,0.08072,6828,0.0469,5329,0.03661,6243,0.04289,6923,0.04756
FT_tree_results,Proxifier_0.40,124654,32465,0.26044,18906,0.15167,11106,0.08909,7563,0.06067,9567,0.07675,11195,0.08981,10018,0.08037,5777,0.04634,4512,0.0362,5310,0.0426,5872,0.04711
FT_tree_results,HPC_0.50,63946,11576,0.18103,15718,0.2458,9006,0.14084,7336,0.11472,6830,0.10681,9095,0.14223,1939,0.03032,904,0.01414,729,0.0114,990,0.01548,999,0.01562
FT_tree_results,HPC_0.60,55437,9982,0.18006,12703,0.22914,7314,0.13193,5954,0.1074,5623,0.10143,7403,0.13354,1467,0.02646,760,0.01371,639,0.01153,851,0.01535,855,0.01542
FT_tree_results,Zookeeper_0.90,24723,4906,0.19844,3784,0.15306,2397,0.09695,2402,0.09716,2324,0.094,2486,0.10055,964,0.03899,599,0.02423,594,0.02403,704,0.02848,694,0.02807
FT_tree_results,BGL_0.40,102367,61317,0.59899,21328,0.20835,13021,0.1272,12344,0.12059,10795,0.10545,13110,0.12807,10799,0.10549,7126,0.06961,7141,0.06976,6374,0.06227,7221,0.07054
FT_tree_results,Zookeeper_0.40,139902,20385,0.14571,16375,0.11705,10032,0.07171,7278,0.05202,8604,0.0615,10121,0.07234,4522,0.03232,2098,0.015,1695,0.01212,2128,0.01521,2193,0.01568
FT_tree_results,HDFS_0.40,156720,20083,0.12815,52278,0.33358,30357,0.1937,23700,0.15123,25737,0.16422,30446,0.19427,4288,0.02736,2180,0.01391,1613,0.01029,2189,0.01397,2275,0.01452
FT_tree_results,HDFS_0.10,232768,29928,0.12857,76378,0.32813,43163,0.18543,33815,0.14527,37188,0.15976,43252,0.18582,6147,0.02641,3071,0.01319,2223,0.00955,2973,0.01277,3166,0.0136
FT_tree_results,BGL_0.50,92956,57848,0.62232,18735,0.20155,11410,0.12275,11049,0.11886,9624,0.10353,11499,0.1237,10307,0.11088,6727,0.07237,6830,0.07348,6033,0.0649,6822,0.07339
FT_tree_results,Proxifier_0.10,187898,43577,0.23192,28076,0.14942,16432,0.08745,10946,0.05826,14336,0.0763,16521,0.08793,14327,0.07625,8437,0.0449,6684,0.03557,7671,0.04083,8532,0.04541
FT_tree_results,Proxifier_0.90,20883,6050,0.28971,3419,0.16372,2090,0.10008,1729,0.08279,2002,0.09587,2179,0.10434,1907,0.09132,1145,0.05483,1040,0.0498,1181,0.05655,1240,0.05938
FT_tree_results,Zookeeper_0.70,70315,10768,0.15314,8860,0.126,5843,0.0831,4570,0.06499,4847,0.06893,5932,0.08436,2407,0.03423,1225,0.01742,1066,0.01516,1325,0.01884,1320,0.01877
FT_tree_results,Zookeeper_0.50,117813,17998,0.15277,14440,0.12257,8944,0.07592,6624,0.05622,7597,0.06448,9033,0.07667,3998,0.03394,1940,0.01647,1599,0.01357,1990,0.01689,2035,0.01727
FT_tree_results,Proxifier_0.80,41155,11849,0.28791,5818,0.14137,3502,0.08509,2593,0.06301,3185,0.07739,3591,0.08726,3100,0.07532,1801,0.04376,1524,0.03703,1788,0.04345,1896,0.04607
FT_tree_results,HPC_0.80,34047,3609,0.106,6554,0.1925,3706,0.10885,3013,0.0885,3002,0.08817,3795,0.11146,640,0.0188,348,0.01022,299,0.00878,468,0.01375,443,0.01301
FT_tree_results,BGL_0.10,133103,74011,0.55604,28872,0.21691,17448,0.13109,15965,0.11994,13978,0.10502,17537,0.13176,12728,0.09563,8394,0.06306,8376,0.06293,7529,0.05657,8489,0.06378
FT_tree_results,HPC_0.90,20047,2609,0.13014,3890,0.19404,2205,0.10999,1933,0.09642,1944,0.09697,2294,0.11443,628,0.03133,337,0.01681,289,0.01442,454,0.02265,432,0.02155
FT_tree_results,Proxifier_0.50,103718,30395,0.29305,15312,0.14763,9030,0.08706,5982,0.05768,7621,0.07348,9119,0.08792,8437,0.08135,4916,0.0474,3804,0.03668,4514,0.04352,5011,0.04831
FT_tree_results,BGL_0.20,121603,73500,0.60443,26059,0.2143,16038,0.13189,14539,0.11956,12750,0.10485,16127,0.13262,12408,0.10204,8342,0.0686,8372,0.06885,7431,0.06111,8437,0.06938
FT_tree_results,Zookeeper_0.20,190702,23102,0.12114,23524,0.12335,14227,0.0746,9716,0.05095,11587,0.06076,14316,0.07507,5165,0.02708,2700,0.01416,2210,0.01159,2730,0.01432,2795,0.01466
FT_tree_results,Proxifier_0.60,82681,24872,0.30082,11826,0.14303,6967,0.08426,4655,0.0563,6033,0.07297,7056,0.08534,6597,0.07979,3820,0.0462,2945,0.03562,3528,0.04267,3915,0.04735
FT_tree_results,BGL_0.90,31473,26648,0.84669,5058,0.16071,3216,0.10218,3353,0.10654,2985,0.09484,3305,0.10501,3750,0.11915,2438,0.07746,2537,0.08061,2308,0.07333,2533,0.08048
FT_tree_results,HPC_0.40,72718,13423,0.18459,19173,0.26366,10550,0.14508,8917,0.12262,8060,0.11084,10639,0.1463,2469,0.03395,1071,0.01473,827,0.01137,1152,0.01584,1166,0.01603
FT_tree_results,BGL_0.60,82895,51851,0.6255,16600,0.20025,10192,0.12295,10053,0.12127,8666,0.10454,10281,0.12402,9960,0.12015,6512,0.07856,6662,0.08037,5840,0.07045,6607,0.0797
FT_tree_results,HPC_0.70,46705,7629,0.16334,9603,0.20561,5547,0.11877,4505,0.09646,4302,0.09211,5636,0.12067,924,0.01978,524,0.01122,464,0.00993,625,0.01338,619,0.01325
FT_tree_results,BGL_0.70,64407,43955,0.68246,12270,0.19051,7728,0.11999,7715,0.11979,6693,0.10392,7817,0.12137,8151,0.12655,5303,0.08234,5452,0.08465,4855,0.07538,5398,0.08381
FT_tree_results,Proxifier_0.70,61690,17455,0.28295,8580,0.13908,5093,0.08256,3532,0.05725,4463,0.07235,5182,0.084,4586,0.07434,2647,0.04291,2137,0.03464,2512,0.04072,2742,0.04445
FT_tree_results,HPC_0.10,108977,17453,0.16015,29340,0.26923,15801,0.14499,14278,0.13102,12361,0.11343,15890,0.14581,4097,0.0376,1805,0.01656,1555,0.01427,1791,0.01643,1900,0.01743
FT_tree_results,BGL_0.80,45267,36000,0.79528,8403,0.18563,5308,0.11726,5390,0.11907,4663,0.10301,5397,0.11923,6041,0.13345,3889,0.08591,4092,0.0904,3613,0.07982,3984,0.08801
FT_tree_results,HDFS_0.80,50849,7389,0.14531,15824,0.3112,9976,0.19619,7944,0.15623,8506,0.16728,10065,0.19794,1719,0.03381,954,0.01876,799,0.01571,1037,0.02039,1049,0.02063
FT_tree_results,BGL_0.30,111300,68660,0.61689,23539,0.21149,14442,0.12976,13424,0.12061,11777,0.10581,14531,0.13056,11963,0.10748,7953,0.07146,8017,0.07203,7150,0.06424,8048,0.07231
FT_tree_results,HDFS_0.20,208156,27420,0.13173,68472,0.32895,39087,0.18778,30662,0.1473,33341,0.16017,39176,0.18821,5650,0.02714,2834,0.01361,2051,0.00985,2777,0.01334,2929,0.01407
FT_tree_results,Proxifier_0.20,166865,40258,0.24126,25482,0.15271,14842,0.08895,9871,0.05916,12946,0.07758,14931,0.08948,13043,0.07816,7805,0.04677,6172,0.03699,7066,0.04235,7900,0.04734
FT_tree_results,HDFS_0.50,131613,16936,0.12868,44698,0.33962,26037,0.19783,20183,0.15335,21938,0.16669,26126,0.19851,3762,0.02858,1922,0.0146,1487,0.0113,1939,0.01473,2017,0.01533
FT_tree_results,HDFS_0.90,25582,3691,0.14428,8352,0.32648,5248,0.20514,4450,0.17395,4625,0.18079,5337,0.20862,942,0.03682,559,0.02185,538,0.02103,658,0.02572,654,0.02556
